,level_0,Unnamed: 0,index,time_stamp,user_id,grade,pre_score,adjusted_improvement,anxiety,complete,user_message,chatbot_message,hint_id,action,positive_feedback,stage,pos,neg,help,failed_attempts,reward,model_name,index,p_hint,p_nothing,p_encourage,p_question,model_round
248,278,386,357,2020-11-18 03:28:35.365056+00:00,310,1.0,1.0,0,-0.6666666666666666,True,Well thankyou,Hm... let's keep thinking!,88,question,True,0.6666666666666666,0.3540000000000001,-1.0,-0.08473218829920204,-1.0,0.048,model-11-17-2020-20:08:59-PST-9.meta,248,0.899,0.011,0.02,0.07,9
249,280,388,359,2020-11-18 04:00:18.909028+00:00,312,0.0,0.5,2,-1.0,True,"hmm chloconut, I don't really get this problem. can you help me?",You can move your mouse close to the box to turn it into a chocolate!,40,hint,,-1.0,-0.6439999999999999,-0.544,1.0,-0.8,0.01,model-11-17-2020-20:08:59-PST-9.meta,249,0.886,0.027,0.078,0.009,9
250,281,389,360,2020-11-18 04:01:02.817647+00:00,312,0.0,0.5,2,-1.0,True,I know ,"The sooner we finish, the sooner we can cross the river on that boat! Let’s get to it!",86,encourage,,-1.0,-1.0,-1.0,1.0,-0.8,0.0,model-11-17-2020-20:08:59-PST-9.meta,250,0.916,0.029,0.048,0.007,9
251,282,390,361,2020-11-18 04:01:08.599915+00:00,312,0.0,0.5,2,-1.0,True,ok!,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,-1.0,1.0,-1.0,-0.10634730232532263,-0.8,0.01,model-11-17-2020-20:08:59-PST-9.meta,251,0.808,0.015,0.108,0.069,9
252,283,391,362,2020-11-18 04:01:14.009253+00:00,312,0.0,0.5,2,-1.0,True,ok,"By sliding the chocolate along the height of the box and using the chocolate as a reference, you will find that the height fits 3 chocolates.",43,hint,True,-1.0,1.0,-1.0,-0.10634730232532263,-0.8,0.11,model-11-17-2020-20:08:59-PST-9.meta,252,0.808,0.015,0.108,0.069,9
253,284,392,363,2020-11-18 04:01:38.531435+00:00,312,0.0,0.5,2,-1.0,True,yes chloconut I found out that,You have seen all the hints. Try your best to answer the question!,44,hint,True,-1.0,-0.19400000000000006,-1.0,-0.03631975872291016,-0.8,0.11,model-11-17-2020-20:08:59-PST-9.meta,253,0.934,0.013,0.042,0.011,9
254,285,393,364,2020-11-18 04:01:47.231828+00:00,312,0.0,0.5,2,-1.0,True,ok,You have seen all the hints. Try your best to answer the question!,44,hint,True,-1.0,1.0,-1.0,-0.10634730232532263,-0.8,0.11,model-11-17-2020-20:08:59-PST-9.meta,254,0.808,0.015,0.108,0.069,9
255,286,394,365,2020-11-18 04:02:55.174935+00:00,312,0.0,0.5,2,-1.0,True,ok,You have seen all the hints. Try your best to answer the question!,44,hint,True,-1.0,1.0,-1.0,-0.10634730232532263,-0.6,0.11,model-11-17-2020-20:08:59-PST-9.meta,255,0.796,0.018,0.103,0.083,9
256,287,395,366,2020-11-18 04:04:40.572371+00:00,312,0.0,0.5,2,-1.0,True,I know now!,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,-1.0,-1.0,1.0,-1.0,0.01,model-11-17-2020-20:08:59-PST-9.meta,256,0.973,0.006,0.014,0.007,9
257,288,396,367,2020-11-18 04:04:54.909070+00:00,312,0.0,0.5,2,-1.0,True,we will get across the river in no time!,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,True,0.0,-1.0,-0.524,-0.03161267732426565,-1.0,2.006,model-11-17-2020-20:08:59-PST-9.meta,257,0.978,0.003,0.01,0.009,9
258,238,346,368,2020-11-18 22:49:33.062707+00:00,285,0.0,1.0,0,-0.3333333333333333,True,how can we find the chocalate,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,-1.0,-1.0,-1.0,1.0,-1.0,0.09699999999999999,model-11-18-2020-19:04:08-PST-10.meta,258,0.911,0.016,0.064,0.009,10
259,239,347,370,2020-11-18 23:49:26.066826+00:00,286,-1.0,0.0,0,-1.0,True,,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,-1.0,-1.0,-1.0,-1.0,-0.8,0.11,model-11-18-2020-19:04:08-PST-10.meta,259,0.963,0.01,0.018,0.009,10
260,240,348,371,2020-11-18 23:51:39.516876+00:00,286,-1.0,0.0,0,-1.0,True,I'm stuck,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,True,-1.0,-1.0,0.3340000000000001,1.0,-0.6,0.11,model-11-18-2020-19:04:08-PST-10.meta,260,0.663,0.146,0.179,0.012,10
261,241,349,369,2020-11-18 23:55:20.697905+00:00,286,-1.0,0.0,0,-1.0,True,Can you help me,You can move your mouse close to the box to turn it into a chocolate!,21,hint,,-0.3333333333333333,-0.05200000000000005,-1.0,1.0,-0.8,0.01,model-11-18-2020-19:04:08-PST-10.meta,261,0.907,0.011,0.071,0.011,10
262,242,350,372,2020-11-18 23:59:34.303460+00:00,286,-1.0,0.0,0,-1.0,True,"I NEED A HINT,PLEASE!",:),51,nothing,,0.0,-1.0,-1.0,1.0,-0.2,0.0,model-11-18-2020-19:04:08-PST-10.meta,262,0.917,0.044,0.03,0.009,10
263,243,351,373,2020-11-18 23:59:50.935337+00:00,286,-1.0,0.0,0,-1.0,True,Ummmmm,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,-1.0,-1.0,-1.0,-0.2,0.01,model-11-18-2020-19:04:08-PST-10.meta,263,0.973,0.005,0.013,0.009,10
264,244,352,374,2020-11-19 00:01:06.182057+00:00,286,-1.0,0.0,0,-1.0,True,uh still have major prob,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,0.0,-1.0,-1.0,-0.0591943997065032,-0.1,0.01,model-11-18-2020-19:04:08-PST-10.meta,264,0.968,0.011,0.014,0.007,10
265,245,353,375,2020-11-19 00:02:39.787334+00:00,286,-1.0,0.0,0,-1.0,True,I.,:),51,nothing,,0.0,-1.0,-1.0,-0.03631975872291016,0.9,0.0,model-11-18-2020-19:04:08-PST-10.meta,265,0.89,0.065,0.034,0.011,10
266,246,354,376,2020-11-19 00:02:45.183312+00:00,286,-1.0,0.0,0,-1.0,True,Can't,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,,0.0,-1.0,-1.0,-0.022135066459460617,0.9,0.01,model-11-18-2020-19:04:08-PST-10.meta,266,0.888,0.067,0.034,0.011,10
267,247,355,377,2020-11-19 00:04:12.865273+00:00,286,-1.0,0.0,0,-1.0,True,22,Think about how to calculate volume with multiplication.,28,hint,,0.0,-1.0,-1.0,-1.0,0.9,0.01,model-11-18-2020-19:04:08-PST-10.meta,267,0.946,0.028,0.015,0.011,10
268,248,356,378,2020-11-19 00:04:43.402734+00:00,286,-1.0,0.0,0,-1.0,True,+22,Area = Length x Width = 6 x 5 = 30,45,hint,,0.0,-1.0,-1.0,-1.0,0.9,0.01,model-11-18-2020-19:04:08-PST-10.meta,268,0.946,0.028,0.015,0.011,10
269,249,357,379,2020-11-19 00:04:49.759896+00:00,286,-1.0,0.0,0,-1.0,True,=44,Putting them together:,30,hint,,0.0,-1.0,-1.0,-1.0,0.9,0.01,model-11-18-2020-19:04:08-PST-10.meta,269,0.946,0.028,0.015,0.011,10
270,250,358,380,2020-11-19 00:05:43.700267+00:00,286,-1.0,0.0,0,-1.0,True,18+18=36,You have seen all the hints. Try your best to answer the question!,44,hint,,0.0,-1.0,-1.0,-1.0,0.9,0.01,model-11-18-2020-19:04:08-PST-10.meta,270,0.946,0.028,0.015,0.011,10
271,251,359,381,2020-11-19 00:07:24.754700+00:00,286,-1.0,0.0,0,-1.0,True,"U told me the answer already,Rainbow Glitter Yeti","To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,0.3333333333333333,-1.0,-1.0,1.0,-1.0,-0.133,model-11-18-2020-19:04:08-PST-10.meta,271,0.973,0.007,0.013,0.007,10
272,252,360,382,2020-11-19 01:29:10.097496+00:00,290,-1.0,-0.25,3,-0.6111111111111112,True,i need help,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,-1.0,0.46,-1.0,1.0,-0.9,0.01,model-11-18-2020-19:04:08-PST-10.meta,272,0.762,0.036,0.188,0.014,10
273,253,361,384,2020-11-19 01:31:28.515784+00:00,290,-1.0,-0.25,3,-0.6111111111111112,True,Help!!!!!!!!!!!!!,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,-1.0,-1.0,1.0,-1.0,0.01,model-11-18-2020-19:04:08-PST-10.meta,273,0.946,0.017,0.028,0.009,10
274,254,362,385,2020-11-19 01:33:44.737710+00:00,290,-1.0,-0.25,3,-0.6111111111111112,True,hint plz,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,0.0,0.1299999999999999,-1.0,1.0,-0.9,0.01,model-11-18-2020-19:04:08-PST-10.meta,274,0.879,0.021,0.086,0.014,10
275,255,363,383,2020-11-19 01:35:44.711611+00:00,290,-1.0,-0.25,3,-0.6111111111111112,True,still dont get it,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,,0.0,-1.0,-1.0,1.0,-0.8,2.958,model-11-18-2020-19:04:08-PST-10.meta,275,0.935,0.025,0.031,0.009,10
276,279,387,386,2020-11-19 01:49:27.854727+00:00,311,-1.0,1.0,0,-1.0,True,hint,You can move your mouse close to the box to turn it into a chocolate!,21,hint,,-0.3333333333333333,-1.0,-1.0,1.0,-0.6,-0.0030000000000000014,model-11-18-2020-19:04:08-PST-10.meta,276,0.93,0.023,0.038,0.009,10
277,256,364,387,2020-11-19 02:00:10.378031+00:00,292,-1.0,0.0,3,-0.7222222222222222,True,hmm,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,-1.0,-1.0,-1.0,-0.2440956209304104,-1.0,0.11,model-11-18-2020-19:04:08-PST-10.meta,277,0.95,0.011,0.03,0.009,10
278,257,365,388,2020-11-19 02:00:27.944917+00:00,292,-1.0,0.0,3,-0.7222222222222222,True,lets see,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,True,-1.0,-1.0,-1.0,-0.058081977793810975,-1.0,0.11,model-11-18-2020-19:04:08-PST-10.meta,278,0.947,0.011,0.033,0.009,10
279,258,366,389,2020-11-19 02:03:20.363696+00:00,292,-1.0,0.0,3,-0.7222222222222222,True,what method should I use?,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,-1.0,-1.0,1.0,-0.9,0.01,model-11-18-2020-19:04:08-PST-10.meta,279,0.949,0.018,0.024,0.009,10
280,259,367,390,2020-11-19 02:03:59.612279+00:00,292,-1.0,0.0,3,-0.7222222222222222,True,hmm,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,0.0,-1.0,-1.0,-0.2440956209304104,-0.9,0.01,model-11-18-2020-19:04:08-PST-10.meta,280,0.972,0.006,0.013,0.009,10
281,260,368,391,2020-11-19 02:04:43.394123+00:00,292,-1.0,0.0,3,-0.7222222222222222,True,do you use addition?,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,,0.0,-1.0,-1.0,1.0,-0.8,0.01,model-11-18-2020-19:04:08-PST-10.meta,281,0.945,0.019,0.027,0.009,10
282,261,369,392,2020-11-19 02:06:21.000448+00:00,292,-1.0,0.0,3,-0.7222222222222222,True,hmm,Think about how to calculate volume with multiplication.,28,hint,,0.0,-1.0,-1.0,-0.2440956209304104,-0.5,2.932,model-11-18-2020-19:04:08-PST-10.meta,282,0.968,0.01,0.013,0.009,10
283,262,370,393,2020-11-19 02:14:50.162140+00:00,294,-1.0,0.0,0,-0.8888888888888888,True,ok,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,1.0,-1.0,-0.10634730232532263,-0.8,-0.0030000000000000014,model-11-18-2020-19:04:08-PST-10.meta,283,0.827,0.013,0.107,0.053,10
284,264,372,394,2020-11-19 20:15:01.456673+00:00,301,0.0,0.0,0,0.0,True,ok,You can move your mouse close to the box to turn it into a chocolate!,37,hint,True,-0.6666666666666666,1.0,-1.0,-0.10634730232532263,-0.9,0.11,model-11-19-2020-17:45:14-PST-11.meta,284,0.773,0.022,0.111,0.094,11
285,265,373,395,2020-11-19 20:17:01.528109+00:00,301,0.0,0.0,0,0.0,True,2+3=,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,-1.0,-1.0,-1.0,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta,285,0.973,0.005,0.011,0.011,11
286,266,374,396,2020-11-19 20:18:36.782620+00:00,301,0.0,0.0,0,0.0,True,15x6,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,0.0,-1.0,-1.0,-1.0,-1.0,-0.029000000000000005,model-11-19-2020-17:45:14-PST-11.meta,286,0.973,0.005,0.011,0.011,11
287,263,371,397,2020-11-19 20:49:37.001420+00:00,300,1.0,0.75,1,-0.6666666666666666,True,okay,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,0.0,1.0,-1.0,-0.15501974855079234,-1.0,1.097,model-11-19-2020-17:45:14-PST-11.meta,287,0.888,0.011,0.031,0.07,11
288,309,417,398,2020-11-19 23:37:02.841357+00:00,314,-1.0,0.75,1,-0.8888888888888888,True,I think that 3 chocolates will fit in the height. What do you think?,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,-1.0,-0.63,-1.0,1.0,-1.0,0.11,model-11-19-2020-17:45:14-PST-11.meta,288,0.899,0.016,0.074,0.011,11
289,310,418,399,2020-11-19 23:37:27.685059+00:00,314,-1.0,0.75,1,-0.8888888888888888,True,5,You can move your mouse close to the box to turn it into a chocolate!,37,hint,True,-0.6666666666666666,-1.0,-1.0,-1.0,-1.0,1.084,model-11-19-2020-17:45:14-PST-11.meta,289,0.954,0.013,0.022,0.011,11
290,289,397,400,2020-11-19 23:50:10.014860+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,what do i do,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,-1.0,-1.0,-1.0,1.0,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta,290,0.858,0.034,0.097,0.011,11
291,290,398,401,2020-11-19 23:50:18.028054+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,thx,I love a good challenge. Let’s regroup and think about this some more.,82,encourage,,-1.0,1.0,-1.0,-0.4450086613566188,-1.0,0.0,model-11-19-2020-17:45:14-PST-11.meta,291,0.728,0.018,0.167,0.087,11
292,291,399,402,2020-11-19 23:50:30.985891+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,hmmm ur right,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,-1.0,-1.0,-1.0,-0.08771972431695718,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta,292,0.915,0.02,0.054,0.011,11
293,292,400,411,2020-11-19 23:50:40.065958+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,ok,"By sliding the chocolate along the height of the box and using the chocolate as a reference, you will find that the height fits 3 chocolates.",43,hint,,-1.0,1.0,-1.0,-0.10634730232532263,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta,293,0.719,0.016,0.18,0.085,11
294,293,401,403,2020-11-19 23:51:45.366918+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,are you ok?,You have seen all the hints. Try your best to answer the question!,44,hint,True,-1.0,0.048000000000000036,-1.0,-0.03507275024388678,-1.0,0.11,model-11-19-2020-17:45:14-PST-11.meta,294,0.83,0.013,0.136,0.021,11
295,294,402,404,2020-11-19 23:52:11.036596+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,we should get going,You have seen all the hints. Try your best to answer the question!,44,hint,,-1.0,-1.0,-1.0,-0.03161267732426565,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta,295,0.915,0.019,0.055,0.011,11
296,295,403,405,2020-11-19 23:52:19.531735+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,okkkkkkkk,You have seen all the hints. Try your best to answer the question!,44,hint,,-1.0,-1.0,-1.0,-1.0,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta,296,0.929,0.013,0.046,0.012,11
297,296,404,406,2020-11-19 23:52:37.334330+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,how do i do this,You can move your mouse close to the box to turn it into a chocolate!,37,hint,True,-0.6666666666666666,-1.0,-1.0,1.0,-1.0,0.11,model-11-19-2020-17:45:14-PST-11.meta,297,0.888,0.026,0.075,0.011,11
298,297,405,412,2020-11-19 23:53:32.953455+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,can you give me a hint,Move your mouse along the width to count how many chocolates would fit along the width.,19,hint,,-0.6666666666666666,-1.0,-1.0,1.0,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta,298,0.888,0.026,0.075,0.011,11
299,298,406,413,2020-11-19 23:53:53.012869+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,how many is it,"By sliding the chocolate along the width of the box and using the chocolate as a reference, you will find that the width fits 5 chocolates.",20,hint,,-0.6666666666666666,-1.0,-1.0,1.0,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta,299,0.888,0.026,0.075,0.011,11
300,299,407,414,2020-11-19 23:54:25.394312+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,wow,You can move your mouse close to the box to turn it into a chocolate!,21,hint,,-0.3333333333333333,1.0,-1.0,-0.21525357294554204,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta,300,0.726,0.02,0.139,0.115,11
301,300,408,415,2020-11-19 23:54:38.390686+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,how many is it,Move your mouse along the length to count how many chocolates would fit along the length.,22,hint,,-0.3333333333333333,-1.0,-1.0,1.0,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta,301,0.91,0.023,0.056,0.011,11
302,301,409,416,2020-11-19 23:54:43.841767+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,ook,"By sliding the chocolate along the length of the box and using the chocolate as a reference, you will find that the length fits 6 chocolates",23,hint,,-0.3333333333333333,-1.0,-1.0,-0.2603529287326002,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta,302,0.947,0.014,0.028,0.011,11
303,302,410,417,2020-11-19 23:54:57.945761+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,wow how r u so good',You have seen all the hints. Try your best to answer the question!,44,hint,,-0.3333333333333333,0.556,-1.0,1.0,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta,303,0.78,0.027,0.154,0.039,11
304,303,411,407,2020-11-19 23:56:48.707784+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,hi can i know more about u,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,0.3333333333333333,-1.0,-1.0,1.0,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta,304,0.93,0.025,0.034,0.011,11
305,304,412,408,2020-11-19 23:57:15.333696+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,how do u do it,"If you multiply the weight per chocolate with the number of chocolates, you will get how much the box of chocolates weighs.",33,hint,,0.3333333333333333,-1.0,-1.0,1.0,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta,305,0.93,0.025,0.034,0.011,11
306,305,413,409,2020-11-19 23:57:45.535994+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,is it 180,Weight of the box of chocolates,34,hint,,0.3333333333333333,-1.0,-1.0,-0.057269703289677176,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta,306,0.951,0.017,0.021,0.011,11
307,306,414,419,2020-11-19 23:58:18.588758+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,what does this mean,"Remember that, the weight of the box of chocolates can’t be more than 200 ounces.",39,hint,,0.6666666666666666,-1.0,-1.0,1.0,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta,307,0.932,0.029,0.027,0.012,11
308,307,415,418,2020-11-19 23:58:35.024199+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,ok and,"Because 180 is smaller than 200, you should be safe to board the boat with the chocolates.",36,hint,,0.6666666666666666,0.3759999999999999,-1.0,-0.10634730232532263,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta,308,0.827,0.014,0.07,0.089,11
309,308,416,410,2020-11-19 23:58:48.591301+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,ok,You have seen all the hints. Try your best to answer the question!,44,hint,,0.6666666666666666,1.0,-1.0,-0.10634730232532263,-1.0,0.763,model-11-19-2020-17:45:14-PST-11.meta,309,0.677,0.021,0.097,0.205,11
310,311,419,420,2020-11-20 00:28:37.359397+00:00,316,-1.0,-0.5,6,-0.6111111111111112,True,can i have a hint?,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,-1.0,-1.0,1.0,-1.0,5.997000000000001,model-11-19-2020-17:45:14-PST-11.meta,310,0.939,0.028,0.024,0.009,11
311,314,422,421,2020-11-21 18:23:12.117097+00:00,320,0.0,0.5,1,-0.5555555555555556,True,Hi! I am doing great. I don't need help,:),51,nothing,True,0.3333333333333333,-0.24600000000000002,-0.6120000000000001,1.0,-1.0,0.1,model-11-21-2020-15:38:18-PST-12.meta,311,0.934,0.03,0.024,0.012,12
312,315,423,422,2020-11-21 18:23:26.278977+00:00,320,0.0,0.5,1,-0.5555555555555556,True,;),"Think of what equation to use to calculate the total weight, when you know the number of chocolate and how much each chocolate weighs.",69,question,True,0.3333333333333333,1.0,-1.0,-1.0,-1.0,1.1,model-11-21-2020-15:38:18-PST-12.meta,312,0.822,0.005,0.035,0.138,12
