,index,time_stamp,user_id,grade,pre_score,adjusted_improvement,anxiety,complete,user_message,chatbot_message,hint_id,action,positive_feedback,stage,pos,neg,help,failed_attempts,reward,model_name
399,402,2020-11-19 23:50:30.985891+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,hmmm ur right,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,-1.0,-1.0,-1.0,-0.08771972431695718,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta
400,411,2020-11-19 23:50:40.065958+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,ok,"By sliding the chocolate along the height of the box and using the chocolate as a reference, you will find that the height fits 3 chocolates.",43,hint,,-1.0,1.0,-1.0,-0.10634730232532263,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta
401,403,2020-11-19 23:51:45.366918+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,are you ok?,You have seen all the hints. Try your best to answer the question!,44,hint,True,-1.0,0.04800000000000004,-1.0,-0.035072750243886786,-1.0,0.11,model-11-19-2020-17:45:14-PST-11.meta
402,404,2020-11-19 23:52:11.036596+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,we should get going,You have seen all the hints. Try your best to answer the question!,44,hint,,-1.0,-1.0,-1.0,-0.03161267732426565,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta
403,405,2020-11-19 23:52:19.531735+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,okkkkkkkk,You have seen all the hints. Try your best to answer the question!,44,hint,,-1.0,-1.0,-1.0,-1.0,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta
404,406,2020-11-19 23:52:37.334330+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,how do i do this,You can move your mouse close to the box to turn it into a chocolate!,37,hint,True,-0.6666666666666666,-1.0,-1.0,1.0,-1.0,0.11,model-11-19-2020-17:45:14-PST-11.meta
405,412,2020-11-19 23:53:32.953455+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,can you give me a hint,Move your mouse along the width to count how many chocolates would fit along the width.,19,hint,,-0.6666666666666666,-1.0,-1.0,1.0,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta
406,413,2020-11-19 23:53:53.012869+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,how many is it,"By sliding the chocolate along the width of the box and using the chocolate as a reference, you will find that the width fits 5 chocolates.",20,hint,,-0.6666666666666666,-1.0,-1.0,1.0,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta
407,414,2020-11-19 23:54:25.394312+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,wow,You can move your mouse close to the box to turn it into a chocolate!,21,hint,,-0.3333333333333333,1.0,-1.0,-0.21525357294554204,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta
408,415,2020-11-19 23:54:38.390686+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,how many is it,Move your mouse along the length to count how many chocolates would fit along the length.,22,hint,,-0.3333333333333333,-1.0,-1.0,1.0,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta
409,416,2020-11-19 23:54:43.841767+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,ook,"By sliding the chocolate along the length of the box and using the chocolate as a reference, you will find that the length fits 6 chocolates",23,hint,,-0.3333333333333333,-1.0,-1.0,-0.2603529287326002,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta
410,417,2020-11-19 23:54:57.945761+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,wow how r u so good',You have seen all the hints. Try your best to answer the question!,44,hint,,-0.3333333333333333,0.556,-1.0,1.0,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta
411,407,2020-11-19 23:56:48.707784+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,hi can i know more about u,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,0.3333333333333333,-1.0,-1.0,1.0,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta
412,408,2020-11-19 23:57:15.333696+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,how do u do it,"If you multiply the weight per chocolate with the number of chocolates, you will get how much the box of chocolates weighs.",33,hint,,0.3333333333333333,-1.0,-1.0,1.0,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta
413,409,2020-11-19 23:57:45.535994+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,is it 180,Weight of the box of chocolates,34,hint,,0.3333333333333333,-1.0,-1.0,-0.057269703289677176,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta
414,419,2020-11-19 23:58:18.588758+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,what does this mean,"Remember that, the weight of the box of chocolates can’t be more than 200 ounces.",39,hint,,0.6666666666666666,-1.0,-1.0,1.0,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta
415,418,2020-11-19 23:58:35.024199+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,ok and,"Because 180 is smaller than 200, you should be safe to board the boat with the chocolates.",36,hint,,0.6666666666666666,0.3759999999999999,-1.0,-0.10634730232532263,-1.0,0.01,model-11-19-2020-17:45:14-PST-11.meta
416,410,2020-11-19 23:58:48.591301+00:00,313,-1.0,0.5,1,-0.3888888888888889,True,ok,You have seen all the hints. Try your best to answer the question!,44,hint,,0.6666666666666666,1.0,-1.0,-0.10634730232532263,-1.0,0.763,model-11-19-2020-17:45:14-PST-11.meta
417,398,2020-11-19 23:37:02.841357+00:00,314,-1.0,0.75,1,-0.8888888888888888,True,I think that 3 chocolates will fit in the height. What do you think?,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,-1.0,-0.63,-1.0,1.0,-1.0,0.11,model-11-19-2020-17:45:14-PST-11.meta
418,399,2020-11-19 23:37:27.685059+00:00,314,-1.0,0.75,1,-0.8888888888888888,True,5,You can move your mouse close to the box to turn it into a chocolate!,37,hint,True,-0.6666666666666666,-1.0,-1.0,-1.0,-1.0,1.084,model-11-19-2020-17:45:14-PST-11.meta
419,420,2020-11-20 00:28:37.359397+00:00,316,-1.0,-0.5,6,-0.6111111111111112,True,can i have a hint?,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,-1.0,-1.0,1.0,-1.0,5.997,model-11-19-2020-17:45:14-PST-11.meta
420,441,2020-11-23 19:33:13.747479+00:00,318,0.0,-0.5,4,-0.7777777777777778,True,how many,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,-1.0,-1.0,-1.0,1.0,-1.0,0.01,model-11-23-2020-17:10:24-PST-14.meta
421,442,2020-11-23 19:33:29.575036+00:00,318,0.0,-0.5,4,-0.7777777777777778,True,tell me the answer xDDD,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,True,-1.0,-1.0,-1.0,1.0,-1.0,4.0840000000000005,model-11-23-2020-17:10:24-PST-14.meta
422,421,2020-11-21 18:23:12.117097+00:00,320,0.0,0.5,1,-0.5555555555555556,True,Hi! I am doing great. I don't need help,:),51,nothing,True,0.3333333333333333,-0.246,-0.6120000000000001,1.0,-1.0,0.1,model-11-21-2020-15:38:18-PST-12.meta
423,422,2020-11-21 18:23:26.278977+00:00,320,0.0,0.5,1,-0.5555555555555556,True,;),"Think of what equation to use to calculate the total weight, when you know the number of chocolate and how much each chocolate weighs.",69,question,True,0.3333333333333333,1.0,-1.0,-1.0,-1.0,1.1,model-11-21-2020-15:38:18-PST-12.meta
424,423,2020-11-21 18:50:04.803285+00:00,321,0.0,1.0,0,-0.7777777777777778,True,How do I place the chocolates?,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,-1.0,-1.0,-1.0,1.0,-1.0,0.01,model-11-21-2020-15:38:18-PST-12.meta
425,424,2020-11-21 18:53:08.796644+00:00,321,0.0,1.0,0,-0.7777777777777778,True,"If I put a chocolate on the height of the box, it does not stay there.",Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,-1.0,-1.0,-1.0,-0.036319758722910156,-0.6,0.01,model-11-21-2020-15:38:18-PST-12.meta
426,425,2020-11-21 18:55:09.694476+00:00,321,0.0,1.0,0,-0.7777777777777778,True,t,"By sliding the chocolate along the height of the box and using the chocolate as a reference, you will find that the height fits 3 chocolates.",43,hint,,-1.0,-1.0,-1.0,-0.23371683575642277,-0.4,-0.029000000000000005,model-11-21-2020-15:38:18-PST-12.meta
427,426,2020-11-21 19:24:24.785908+00:00,322,0.0,1.0,0,-0.9444444444444444,True,I think the length,You can move your mouse close to the box to turn it into a chocolate!,21,hint,True,-0.3333333333333333,-1.0,-1.0,-0.025070957037865216,-1.0,0.11,model-11-21-2020-15:38:18-PST-12.meta
428,430,2020-11-21 19:24:39.577549+00:00,322,0.0,1.0,0,-0.9444444444444444,True,Thanks!,Hm... let's keep thinking!,88,question,True,-0.3333333333333333,1.0,-1.0,-0.1528205347590037,-1.0,0.08700000000000001,model-11-21-2020-15:38:18-PST-12.meta
429,427,2020-11-21 19:29:38.260586+00:00,323,-1.0,-0.25,2,-0.6666666666666666,True,3,You can move your mouse close to the box to turn it into a chocolate!,21,hint,True,-0.3333333333333333,-1.0,-1.0,-1.0,-0.9,0.11,model-11-21-2020-15:38:18-PST-12.meta
430,431,2020-11-21 19:30:24.877250+00:00,323,-1.0,-0.25,2,-0.6666666666666666,True,i dont think i know the length,Move your mouse along the length to count how many chocolates would fit along the length.,22,hint,,-0.3333333333333333,-1.0,-1.0,1.0,-0.9,0.01,model-11-21-2020-15:38:18-PST-12.meta
431,428,2020-11-21 19:31:04.131504+00:00,323,-1.0,-0.25,2,-0.6666666666666666,True,is the answer 6?,"By sliding the chocolate along the length of the box and using the chocolate as a reference, you will find that the length fits 6 chocolates",23,hint,,-0.3333333333333333,-1.0,-1.0,1.0,-0.8,0.01,model-11-21-2020-15:38:18-PST-12.meta
432,429,2020-11-21 19:32:15.890657+00:00,323,-1.0,-0.25,2,-0.6666666666666666,True,i dont think i know the ounces,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,0.3333333333333333,-1.0,-1.0,1.0,-1.0,1.958,model-11-21-2020-15:38:18-PST-12.meta
433,432,2020-11-22 19:00:11.569908+00:00,327,1.0,0.5,0,-0.3333333333333333,True,Hi!,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,-1.0,-1.0,-1.0,-0.29048756043794377,-1.0,0.097,model-11-22-2020-18:59:32-PST-13.meta
434,437,2020-11-22 19:59:18.959674+00:00,330,-1.0,0.0,0,-0.1111111111111111,True,,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,-1.0,-1.0,-1.0,-1.0,-0.1,0.01,model-11-22-2020-18:59:32-PST-13.meta
435,433,2020-11-22 20:00:53.602974+00:00,330,-1.0,0.0,0,-0.1111111111111111,True,no not helpful,:),51,nothing,,-1.0,-1.0,0.6380000000000001,1.0,0.1,0.0,model-11-22-2020-18:59:32-PST-13.meta
436,434,2020-11-22 20:01:06.914092+00:00,330,-1.0,0.0,0,-0.1111111111111111,True,no,"If we put our minds together, we can figure this problem out!",77,encourage,,-1.0,-1.0,1.0,-0.06320011146530125,0.1,0.0,model-11-22-2020-18:59:32-PST-13.meta
437,438,2020-11-22 20:01:16.442064+00:00,330,-1.0,0.0,0,-0.1111111111111111,True,no,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,-1.0,-1.0,1.0,-0.06320011146530125,0.1,0.01,model-11-22-2020-18:59:32-PST-13.meta
438,435,2020-11-22 20:03:37.948087+00:00,330,-1.0,0.0,0,-0.1111111111111111,True,ask what,This problem doesn’t stand a chance against us!,87,encourage,,-0.3333333333333333,-1.0,-1.0,1.0,-0.9,0.0,model-11-22-2020-18:59:32-PST-13.meta
439,436,2020-11-22 20:03:53.482591+00:00,330,-1.0,0.0,0,-0.1111111111111111,True,no,This problem doesn’t stand a chance against us!,87,encourage,,-0.3333333333333333,-1.0,1.0,-0.06320011146530125,-0.9,-0.026000000000000002,model-11-22-2020-18:59:32-PST-13.meta
440,439,2020-11-22 22:14:26.468821+00:00,331,0.0,-0.25,1,0.0,False,do we use multiplucation or ADDITION,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,-1.0,-1.0,-1.0,1.0,-0.7,-8.0,model-11-22-2020-18:59:32-PST-13.meta
441,440,2020-11-23 02:49:08.237996+00:00,334,-1.0,-0.75,6,-0.8888888888888888,True, I can't find if the answer 66 ,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,0.0,-1.0,-1.0,1.0,-0.5,6.097,model-11-22-2020-18:59:32-PST-13.meta
442,760,2020-12-05 23:53:30.816558+00:00,338,-1.0,0.5,1,-0.16666666666666666,True,Can you wait for me Silly?,You can move your mouse close to the box to turn it into a chocolate!,21,hint,True,-0.3333333333333333,-0.64,-1.0,-0.035072750243886786,-1.0,1.097,model-12-05-2020-16:31:53-PST-24.meta
443,519,2020-11-25 14:16:40.955769+00:00,341,-1.0,0.0,1,-0.1111111111111111,True,i don't know the answer,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,0.3333333333333333,-1.0,-1.0,1.0,-0.8,0.01,model-11-25-2020-06:19:09-PST-16.meta
444,520,2020-11-25 14:16:51.519156+00:00,341,-1.0,0.0,1,-0.1111111111111111,True,we divide/,"If you multiply the weight per chocolate with the number of chocolates, you will get how much the box of chocolates weighs.",33,hint,,0.3333333333333333,-1.0,-1.0,-0.03161267732426565,-0.8,0.984,model-11-25-2020-06:19:09-PST-16.meta
445,443,2020-11-23 21:43:56.906620+00:00,350,0.0,0.0,1,-0.6666666666666666,True,cool,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,0.0,1.0,-1.0,-0.14831368996381156,-1.0,0.11,model-11-23-2020-17:10:24-PST-14.meta
446,444,2020-11-23 21:45:47.562691+00:00,350,0.0,0.0,1,-0.6666666666666666,True,how many ounces does it weigh,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,0.3333333333333333,-1.0,-1.0,1.0,-0.9,0.984,model-11-23-2020-17:10:24-PST-14.meta
447,445,2020-11-23 21:59:46.958595+00:00,351,0.0,-0.25,4,-0.7777777777777778,True,I need to know what 15x18 is.,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,0.0,-1.0,-1.0,1.0,-1.0,0.11,model-11-23-2020-17:10:24-PST-14.meta
448,446,2020-11-23 22:05:12.727702+00:00,351,0.0,-0.25,4,-0.7777777777777778,True,I think 720 is the answer,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,True,0.0,-1.0,-1.0,1.0,-0.8,0.11,model-11-23-2020-17:10:24-PST-14.meta
449,447,2020-11-23 22:07:09.823363+00:00,351,0.0,-0.25,4,-0.7777777777777778,True,I don't get the equation.,:),51,nothing,,0.0,-1.0,-1.0,1.0,-0.6,0.0,model-11-23-2020-17:10:24-PST-14.meta
450,448,2020-11-23 22:07:27.713282+00:00,351,0.0,-0.25,4,-0.7777777777777778,True,can you help me with the equation?,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,,0.0,-0.38,-1.0,1.0,-0.6,3.9709999999999996,model-11-23-2020-17:10:24-PST-14.meta
451,459,2020-11-24 18:16:20.075650+00:00,357,-1.0,-0.25,0,-0.5,True,ok,You’re doing a great job so far. Just keep trying!,74,encourage,,-1.0,1.0,-1.0,-0.10634730232532263,-1.0,0.0,model-11-24-2020-17:26:42-PST-15.meta
452,457,2020-11-24 18:16:43.568214+00:00,357,-1.0,-0.25,0,-0.5,True,thank you cat bug,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,-1.0,-0.08999999999999997,-1.0,-0.035072750243886786,-1.0,0.01,model-11-24-2020-17:26:42-PST-15.meta
453,450,2020-11-24 18:18:13.675963+00:00,357,-1.0,-0.25,0,-0.5,True,I did it.! yay,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,-1.0,0.29800000000000004,-1.0,-0.036319758722910156,-0.8,0.01,model-11-24-2020-17:26:42-PST-15.meta
454,469,2020-11-24 18:20:22.036635+00:00,357,-1.0,-0.25,0,-0.5,True,ok,Hm... let's keep thinking!,88,question,True,-0.3333333333333333,1.0,-1.0,-0.10634730232532263,-1.0,0.1,model-11-24-2020-17:26:42-PST-15.meta
455,467,2020-11-24 18:22:45.243135+00:00,357,-1.0,-0.25,0,-0.5,True,I am stuck.,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,0.0,-1.0,0.3340000000000001,1.0,-0.6,0.01,model-11-24-2020-17:26:42-PST-15.meta
456,468,2020-11-24 18:22:54.403356+00:00,357,-1.0,-0.25,0,-0.5,True,oh,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,0.0,-1.0,-1.0,-0.20982538704780185,-0.6,0.01,model-11-24-2020-17:26:42-PST-15.meta
457,472,2020-11-24 18:25:05.557800+00:00,357,-1.0,-0.25,0,-0.5,True,yes,I think we can use an equation! Think about what equation you can use to solve this problem.,66,question,True,0.0,1.0,-1.0,-0.08166111629240858,0.2,0.1,model-11-24-2020-17:26:42-PST-15.meta
458,473,2020-11-24 18:28:20.974032+00:00,357,-1.0,-0.25,0,-0.5,True,I need help,:),51,nothing,True,0.0,0.45999999999999996,-1.0,1.0,2.1,0.1,model-11-24-2020-17:26:42-PST-15.meta
459,474,2020-11-24 18:28:52.569954+00:00,357,-1.0,-0.25,0,-0.5,True,ok,:),51,nothing,True,0.0,1.0,-1.0,-0.10634730232532263,2.1,0.1,model-11-24-2020-17:26:42-PST-15.meta
460,475,2020-11-24 18:29:04.709022+00:00,357,-1.0,-0.25,0,-0.5,True,yes,:),51,nothing,True,0.0,1.0,-1.0,-0.08166111629240858,2.1,0.1,model-11-24-2020-17:26:42-PST-15.meta
461,470,2020-11-24 18:30:29.025400+00:00,357,-1.0,-0.25,0,-0.5,True,cat bug,We need to solve this problem to stop the natural disaster. I believe in you!,80,encourage,,0.0,-1.0,-1.0,-0.24482688673725217,2.3,0.0,model-11-24-2020-17:26:42-PST-15.meta
462,463,2020-11-24 18:32:50.552578+00:00,357,-1.0,-0.25,0,-0.5,True,cat bug,:),51,nothing,True,0.0,-1.0,-1.0,-0.24482688673725217,2.7,0.1,model-11-24-2020-17:26:42-PST-15.meta
463,476,2020-11-24 18:34:32.880174+00:00,357,-1.0,-0.25,0,-0.5,True,cat bug,:),51,nothing,True,0.0,-1.0,-1.0,-0.24482688673725217,4.1,0.1,model-11-24-2020-17:26:42-PST-15.meta
464,471,2020-11-24 18:35:20.227401+00:00,357,-1.0,-0.25,0,-0.5,True,I don't get it.!,:),51,nothing,True,0.0,-1.0,-1.0,1.0,4.1,0.1,model-11-24-2020-17:26:42-PST-15.meta
465,477,2020-11-24 18:36:01.960419+00:00,357,-1.0,-0.25,0,-0.5,True,I need help,:),51,nothing,True,0.0,0.45999999999999996,-1.0,1.0,4.2,0.1,model-11-24-2020-17:26:42-PST-15.meta
466,478,2020-11-24 18:36:42.040996+00:00,357,-1.0,-0.25,0,-0.5,True,I need help. and you are helpful,:),51,nothing,True,0.0,0.15799999999999992,-1.0,1.0,4.2,0.1,model-11-24-2020-17:26:42-PST-15.meta
467,479,2020-11-24 18:37:19.123711+00:00,357,-1.0,-0.25,0,-0.5,True,no,:),51,nothing,,0.0,-1.0,1.0,-0.06320011146530125,4.4,0.0,model-11-24-2020-17:26:42-PST-15.meta
468,480,2020-11-24 18:39:10.712393+00:00,357,-1.0,-0.25,0,-0.5,True,,:),51,nothing,,0.0,-1.0,-1.0,-1.0,4.7,0.0,model-11-24-2020-17:26:42-PST-15.meta
469,481,2020-11-24 18:41:55.073749+00:00,357,-1.0,-0.25,0,-0.5,True,yes,:),51,nothing,,0.0,1.0,-1.0,-0.08166111629240858,5.4,0.0,model-11-24-2020-17:26:42-PST-15.meta
470,482,2020-11-24 18:42:27.765137+00:00,357,-1.0,-0.25,0,-0.5,True,problem,I think we can use an equation! Think about what equation you can use to solve this problem.,66,question,,0.0,-1.0,1.0,-0.0876679340150508,5.4,0.0,model-11-24-2020-17:26:42-PST-15.meta
471,483,2020-11-24 18:43:01.240383+00:00,357,-1.0,-0.25,0,-0.5,True,3+5+6=11,:),51,nothing,True,0.0,-1.0,-1.0,-1.0,5.4,0.1,model-11-24-2020-17:26:42-PST-15.meta
